DateTime	Price
2024-09-12 0:00	0.000100073
2024-09-13 0:00	0.000119482
2024-09-14 0:00	0.000169767
2024-09-15 0:00	0.000183697
2024-09-16 0:00	0.000174316
2024-09-17 0:00	0.000160579
2024-09-18 0:00	0.000161995
2024-09-19 0:00	0.000153603
2024-09-20 0:00	0.000167959
2024-09-21 0:00	0.000193191
2024-09-22 0:00	0.000181508
2024-09-23 0:00	0.000182688
2024-09-24 0:00	0.000175703
2024-09-25 0:00	0.000180088
2024-09-26 0:00	0.000182333
2024-09-27 0:00	0.000166202
2024-09-28 0:00	0.000160919
2024-09-29 0:00	0.00017595
2024-09-30 0:00	0.000168462
2024-10-01 0:00	0.000166758
2024-10-02 0:00	0.000143173
2024-10-03 0:00	0.000141791
2024-10-04 0:00	0.000138471
2024-10-05 0:00	0.000139939
2024-10-06 0:00	0.000154487
2024-10-07 0:00	0.000159307
2024-10-08 0:00	0.000175629
2024-10-09 0:00	0.000199422
2024-10-10 0:00	0.000195536
2024-10-11 0:00	0.000195036
2024-10-12 0:00	0.000187576
2024-10-13 0:00	0.000166197
2024-10-14 0:00	0.000196769
2024-10-15 0:00	0.00018929
2024-10-16 0:00	0.000188044
2024-10-17 0:00	0.000186639
2024-10-18 0:00	0.000192952
2024-10-19 0:00	0.000195075
2024-10-20 0:00	0.00020443
2024-10-21 0:00	0.000205307
2024-10-22 0:00	0.000202526
2024-10-23 0:00	0.000249387
2024-10-24 0:00	0.000279769
2024-10-25 0:00	0.000296225
2024-10-26 0:00	0.000350062
2024-10-27 0:00	0.000342637
2024-10-28 0:00	0.000355988
2024-10-29 0:00	0.000374459
2024-10-30 0:00	0.000403762
2024-10-31 0:00	0.000581241
2024-11-01 0:00	0.000953449
2024-11-02 0:00	0.001161451
2024-11-03 0:00	0.000961668
2024-11-04 0:00	0.001071584
2024-11-05 0:00	0.001150216
2024-11-06 0:00	0.00117428
2024-11-07 0:00	0.001168489
2024-11-08 0:00	0.001139951
2024-11-09 0:00	0.000951377
2024-11-10 0:00	0.0008386
2024-11-11 0:00	0.000814343
2024-11-12 0:00	0.000787416
2024-11-13 0:00	0.000656505
2024-11-14 0:00	0.0006676
2024-11-15 0:00	0.000886121
2024-11-16 0:00	0.000866402
2024-11-17 0:00	0.000819496
2024-11-18 0:00	0.000786515
2024-11-19 0:00	0.00071498
2024-11-20 0:00	0.000564238
2024-11-21 0:00	0.000505107
2024-11-22 0:00	0.000554029
2024-11-23 0:00	0.000621969
2024-11-24 0:00	0.000575694
2024-11-25 0:00	0.000510645
2024-11-26 0:00	0.000421833
2024-11-27 0:00	0.00054472
2024-11-28 0:00	0.000569605
2024-11-29 0:00	0.000606275
2024-11-30 0:00	0.000557248
2024-12-01 0:00	0.0005129
2024-12-02 0:00	0.000545994
2024-12-03 0:00	0.000533654
2024-12-04 0:00	0.000556086
2024-12-05 0:00	0.000495856
2024-12-06 0:00	0.000424829
2024-12-07 0:00	0.000415221
2024-12-08 0:00	0.000546364
2024-12-09 0:00	0.000500072
2024-12-10 0:00	0.000499721
2024-12-11 0:00	0.000406514
2024-12-12 0:00	0.000430196
2024-12-13 0:00	0.000480351
2024-12-14 0:00	0.000441815
2024-12-15 0:00	0.000448969
2024-12-16 0:00	0.000488134
2024-12-17 0:00	0.000458806
2024-12-18 0:00	0.000456465
2024-12-19 0:00	0.000429872
2024-12-20 0:00	0.000358874
2024-12-21 0:00	0.00031847
2024-12-22 0:00	0.000341349
2024-12-23 0:00	0.000343422
2024-12-24 0:00	0.000341823
2024-12-25 0:00	0.000330594
2024-12-26 0:00	0.000299147
2024-12-27 0:00	0.000319526
2024-12-28 0:00	0.000488407
2024-12-29 0:00	0.000641876
2024-12-30 0:00	0.000539246
2024-12-31 0:00	0.000460073
2025-01-01 0:00	0.000464137
2025-01-02 0:00	0.000459921
2025-01-03 0:00	0.000442958
2025-01-04 0:00	0.00052614
2025-01-05 0:00	0.000450108
2025-01-06 0:00	0.000447338
2025-01-07 0:00	0.000457096
2025-01-08 0:00	0.000456731
2025-01-09 0:00	0.000435063
2025-01-10 0:00	0.000477943
2025-01-11 0:00	0.000467978
2025-01-12 0:00	0.000478074
2025-01-13 0:00	0.000466699
2025-01-14 0:00	0.000453165
2025-01-15 0:00	0.000412343
2025-01-16 0:00	0.000408514
2025-01-17 0:00	0.000408085
2025-01-18 0:00	0.000410274
2025-01-19 0:00	0.000405639
2025-01-20 0:00	0.000370539
2025-01-21 0:00	0.000351455
2025-01-22 0:00	0.000407749
2025-01-23 0:00	0.000383754
2025-01-24 0:00	0.000372735
2025-01-25 0:00	0.000363198
2025-01-26 0:00	0.000362053
2025-01-27 0:00	0.000354229
2025-01-28 0:00	0.000363746
2025-01-29 0:00	0.000341724
2025-01-30 0:00	0.000366174
2025-01-31 0:00	0.000332581
2025-02-01 0:00	0.000311462
2025-02-02 0:00	0.000298623
2025-02-03 0:00	0.000259559
2025-02-04 0:00	0.00026443
2025-02-05 0:00	0.000224617
2025-02-06 0:00	0.000238027
2025-02-07 0:00	0.000246546
2025-02-08 0:00	0.000331373
2025-02-09 0:00	0.000338289
2025-02-10 0:00	0.000343276
2025-02-11 0:00	0.00040351
2025-02-12 0:00	0.000851277
2025-02-13 0:00	0.000763341
2025-02-14 0:00	0.000814197
2025-02-15 0:00	0.000738974
2025-02-16 0:00	0.001048631
2025-02-17 0:00	0.001215821
2025-02-18 0:00	0.00105361
2025-02-19 0:00	0.000714767
2025-02-20 0:00	0.00028427
2025-02-21 0:00	0.00011001
2025-02-22 0:00	0.000268992
2025-02-23 0:00	0.000276251
2025-02-24 0:00	0.000219526
2025-02-25 0:00	0.000200316
2025-02-26 0:00	0.000194378
2025-02-27 0:00	0.000167259
2025-02-28 0:00	0.000126048
2025-03-01 0:00	0.000119551
2025-03-02 0:00	9.67167E-05
2025-03-03 0:00	8.61038E-05
2025-03-04 0:00	7.89989E-05
2025-03-05 0:00	7.78121E-05
2025-03-06 0:00	7.85334E-05
2025-03-07 0:00	7.92481E-05
2025-03-08 0:00	8.0459E-05
2025-03-09 0:00	7.22687E-05
2025-03-10 0:00	6.47151E-05
2025-03-11 0:00	6.39179E-05
2025-03-12 0:00	6.85439E-05
2025-03-13 0:00	6.99024E-05
2025-03-14 0:00	6.76079E-05
2025-03-15 0:00	6.14941E-05
2025-03-16 0:00	5.70157E-05
2025-03-17 0:00	6.02181E-05
2025-03-18 0:00	5.53895E-05
2025-03-19 0:00	5.58466E-05
2025-03-20 0:00	5.23103E-05
2025-03-21 0:00	4.68752E-05
2025-03-22 0:00	5.71862E-05
2025-03-23 0:00	5.6699E-05
2025-03-24 0:00	5.93039E-05
2025-03-25 0:00	6.74553E-05
2025-03-26 0:00	5.90846E-05
2025-03-27 0:00	5.75728E-05
2025-03-27 13:01	6.15513E-05
